,MK,MKH,Kb,Ka,cont
RN7SL159P,0,0,0,0,0
MIR193B,1,0,0,0,0
RNU6-171P,0,0,0,0,0
ENSG00000201668,0,0,0,0,0
MIR518B,0,0,0,0,0
RN7SL417P,9,1,7,7,4
RNA5SP80,0,0,0,0,0
ITGA2B,6,13,29,18,19
MIR4734,0,2,0,1,0
ENSG00000201003,10,2,3,8,8
ENSG00000276256,6,2,23,4,26
MIR4528,0,0,0,0,0
RNA5SP108,19,13,14,9,13
RNU6-53P,0,0,0,0,0
RNU6-368P,0,0,0,0,0
MIR1258,0,0,0,0,0
ENSG00000266419,0,0,0,0,0
RNA5SP416,0,0,0,0,0
ENSG00000207403,0,0,0,0,0
RNU6-7,2,4,0,1,5
ENSG00000274055,0,0,0,0,0
MIR548P,0,0,0,0,0
RNU6-470P,0,0,0,0,0
RNU2-39P,0,0,8,0,1
ENSG00000281676,1,3,1,3,0
RNU4-29P,1,0,0,0,1
GCFC2,4288,1851,3489,2633,3409
RNA5SP411,0,0,0,0,0
RNU6-415P,10,16,5,11,6
ENSG00000199241,0,0,0,0,0
RNU4-6P,0,0,0,0,0
ENSG00000275698,0,0,0,0,0
RN7SL402P,0,1,0,0,1
RRAGB,1422,1104,1750,2918,2693
RNU6-364P,0,0,0,0,0
RNU6-910P,0,0,0,0,0
MIR4725,0,0,0,0,3
MIR3152,0,0,0,2,0
RN7SL842P,1,0,0,3,1
CNOT6L,4401,3295,3913,5120,5002
RNU2-12P,0,0,0,0,0
ENSG00000261451,2,7,7,16,8
RNU4-23P,14,9,7,4,13
SNORD93,56,34,61,46,32
ENSG00000278482,0,0,0,0,0
MIR1205,0,0,2,1,2
DPPA5P1,0,1,0,0,0
ENSG00000212325,0,0,0,0,0
RNU6-202P,1,0,2,4,7
ENSG00000202216,0,0,0,0,0
F2,9,16,15,10,3
NMUR2,0,0,0,0,0
ENSG00000243446,2,1,1,4,4
ENSG00000206957,0,0,0,0,1
ENSG00000276735,1,1,4,2,1
RNU6-390P,0,0,0,0,0
MIR150,0,0,1,0,0
ENSG00000278233,0,0,0,0,0
MIR3156-3,0,0,0,0,0
ZNF578,5,1,4,2,9
MIR653,0,0,0,1,0
MIR3131,0,1,0,0,1
ENSG00000278457,0,0,2,0,0
RN7SKP238,0,0,0,0,0
ENSG00000272384,5,2,5,1,11
MIR509-1,0,0,0,0,0
MIR4263,0,2,7,4,7
ENSG00000226541,0,0,0,0,0
RNU6-408P,0,0,0,0,0
RN7SL33P,0,2,5,5,1
ENSG00000252290,0,0,0,0,0
ENSG00000206909,0,0,0,0,0
C11orf42,22,16,15,18,15
RPL39P34,0,0,0,0,0
ENSG00000278421,0,0,0,0,0
RN7SKP168,0,0,0,0,0
RN7SKP59,0,0,0,0,0
RN7SL619P,4,0,0,2,0
ENSG00000252923,2,1,0,0,0
CDY20P,0,0,0,0,0
SNORD14E,130,110,115,140,108
SNORD115-27,0,0,0,0,0
ENSG00000222604,1,2,1,0,1
ENSG00000267580,0,0,0,0,0
RNU4-91P,1,0,0,0,0
ENSG00000277428,0,0,0,0,0
ENSG00000248571,1,23,1,5,2
ENSG00000249970,0,0,0,0,0
MIMT1,0,0,0,0,0
ENSG00000278101,0,0,0,0,0
RN7SKP129,0,0,0,0,0
LRRC37A15P,275,142,154,174,219
SNORD115-7,0,0,0,0,0
RNU6-829P,0,0,0,0,0
PHKBP2,0,0,0,0,0
RCAN2,331,291,192,555,120
MB21D2,656,390,1058,1165,1421
ENSG00000224548,0,0,0,0,0
RNU6-141P,4,2,0,0,3
RBM22P7,1,0,0,4,2
RNU6-494P,0,0,0,0,0
MIR4293,0,0,0,0,0
ENSG00000228937,0,0,0,0,0
ENSG00000235239,0,0,0,0,0
RNU6-457P,0,0,0,0,0
RN7SL802P,0,0,0,0,0
GRINA,9593,7618,10616,11933,11424
MIR2276,0,0,0,0,0
ENSG00000277446,0,0,0,0,0
RNU6-1039P,0,0,0,0,0
HDHD3,1129,927,1371,1511,1352
MIR4462,0,0,0,0,0
ENSG00000273701,0,0,0,0,0
MIR3144,0,0,0,0,0
MIR518A2,0,0,0,0,0
GOLT1A,3,3,4,1,1
RN7SL163P,1,0,0,0,0
ENSG00000280264,0,0,1,0,0
MIR549A,0,1,0,1,0
SNORA71D,38,37,33,27,33
ENSG00000268678,14,19,12,30,13
SCARNA18B,1,1,17,11,7
ENSG00000275239,0,0,0,0,1
LINC00346,365,323,415,161,369
MIR3915,0,0,0,0,0
ENSG00000275108,0,3,2,1,6
MIR548K,2,0,1,5,0
ENSG00000278939,0,1,1,3,2
RN7SL260P,0,0,0,0,0
ENSG00000202183,0,0,0,0,0
MIR1282,0,0,0,0,0
MACROD1,1983,897,2073,1162,1413
MIR4756,0,0,0,1,0
ENSG00000274917,0,0,0,0,0
NUFIP1,1372,1419,1672,2024,1935
ENSG00000277546,0,0,0,0,0
MIR4798,1,0,0,0,0
RNU6-310P,0,0,0,0,0
ENSG00000278329,0,0,0,0,0
RNA5SP507,0,1,0,0,1
ENSG00000199636,0,1,0,0,0
RN7SL806P,0,1,5,1,1
ENSG00000229294,1,0,0,4,0
ENSG00000202309,0,0,0,0,0
ENSG00000201749,1,0,2,0,0
COX6CP13,1,0,0,0,2
ENSG00000274187,0,0,0,0,0
RNU4-55P,0,0,0,1,0
ENSG00000273636,0,0,0,0,0
ENSG00000279925,0,4,1,0,0
RNA5SP508,0,0,0,0,0
RNA5-8SP7,0,0,0,0,0
SNORD118,0,0,0,0,0
ENSG00000275522,0,0,0,0,0
ENSG00000251837,0,0,0,0,0
MIR5100,0,0,0,0,0
MIR8073,0,0,0,0,0
EMILIN3,12,14,18,11,15
RNU6-975P,6,3,5,0,4
RNU6-1328P,0,0,0,0,0
MIR4283-1,0,0,0,0,0
USP9YP30,0,0,0,0,0
ENSG00000202272,0,0,1,4,0
RN7SL689P,23,21,50,22,48
RNU6-900P,0,0,0,0,0
RNU6-853P,0,0,0,0,5
ENSG00000201868,1,0,0,0,0
RN7SL262P,0,0,0,0,0
MIR4654,1,2,0,3,0
ENSG00000252236,0,1,0,1,1
RNA5SP473,0,0,0,0,0
MIR6784,7,2,5,8,1
MIR4635,0,0,1,2,0
TMTC1,4,103,16,21,10
MIR5691,0,0,0,0,1
RNU6-584P,0,0,1,0,0
MIR6129,0,1,0,0,0
RNA5SP262,0,0,0,0,0
MIR4650-2,0,0,1,0,0
RNA5SP373,0,0,0,0,0
MIR4509-1,0,0,0,0,0
MIR138-2,0,0,0,0,0
MIR27B,29,49,41,34,34
ENSG00000200436,0,0,0,0,0
MIR6088,0,0,0,0,0
ENSG00000274617,0,0,0,0,0
RN7SL93P,0,0,0,0,0
MIR1263,0,0,0,0,0
RNA5SP222,0,0,0,0,0
RNU6-120P,0,0,0,0,0
RN7SL606P,2,2,2,0,1
ZNF83,3363,3650,3732,5001,4508
RNA5SP18,14,5,12,16,18
RNU6-526P,0,0,0,0,0
SNORD95,0,0,0,0,0
ENSG00000239040,6,5,5,11,4
RNY1P2,0,0,0,0,0
RNU7-188P,0,0,0,0,0
ENSG00000273748,29,27,75,25,48
RNU6-1195P,0,0,1,1,0
RNA5SP292,0,0,0,0,0
ENSG00000280316,29,19,18,46,28
RNU2-25P,0,0,1,3,0
WWC2-AS2,74,69,58,87,61
ENSG00000226477,0,0,0,0,0
RNU4-5P,0,1,1,2,1
MIR6806,0,1,2,0,0
ENSG00000227029,4,2,0,0,0
RPL7P25,0,8,3,4,13
ENSG00000242080,0,0,0,0,0
LINC01563,0,0,0,0,0
SERBP1P4,0,0,0,0,0
ENSG00000268117,8,18,13,16,20
ENSG00000227899,0,0,0,0,0
ENSG00000200888,8,13,6,14,3
ENSG00000253384,6,3,4,11,18
RNA5SP208,0,0,0,0,0
ENSG00000279286,0,0,0,0,0
MOGAT1,0,0,0,0,4
MIR4435-1,1,0,1,2,0
ENSG00000234308,1,0,0,0,1
MIR191,6,5,5,7,4
FRG1BP,1251,933,1396,1421,1408
MYL12BP1,30,32,21,43,36
ENSG00000251296,1,0,5,2,0
SNORD115-26,0,0,0,0,0
ENSG00000269845,27,29,19,37,23
RNU6-1064P,0,0,0,0,0
ENSG00000226796,0,0,0,0,0
CASK-AS1,4,3,3,1,1
BNIP3P37,0,1,0,0,0
ZRANB1,2757,3281,3653,4588,4890
MIR3689D1,0,0,0,0,0
ENSG00000237947,0,0,0,1,0
RPS3P7,0,4,0,3,2
RBM12B-AS1,99,112,135,195,147
SNORA7B,1,0,2,3,1
OR1C1,0,0,0,0,0
ENSG00000227154,0,1,0,1,2
SNORD56,0,0,0,0,0
TMEM151B,7,1,5,9,3
ENSG00000237234,0,1,0,0,0
COL10A1,42,24,20,19,32
HSP90AB2P,71,76,91,114,85
PPOX,1329,1107,1637,1973,1665
ENSG00000273621,0,0,0,0,0
FDPSP7,9,24,14,12,14
ENSG00000271222,0,0,0,0,0
RN7SL240P,0,0,0,0,0
HNRNPA1P55,0,0,0,0,2
ENSG00000271409,1,0,0,0,0
ZBTB47,3139,2150,3040,2918,3257
ENSG00000251632,0,0,0,0,0
ENSG00000232403,0,0,0,0,0
LINC01504,0,12,1,1,1
ENSG00000281569,0,0,0,0,0
SUMO2P7,0,2,0,0,0
ENSG00000271491,0,0,0,0,0
RN7SL666P,0,0,0,0,0
ENSG00000261257,0,0,0,0,0
ENSG00000274322,19,29,32,40,32
GCNT6,73,77,41,72,65
ENSG00000202079,12,9,10,2,6
ENSG00000258986,0,0,0,0,0
RNA5SP70,0,0,0,0,0
ENSG00000253682,0,0,0,0,0
ENSG00000224194,0,0,0,0,0
RNA5SP86,0,0,0,0,0
ENSG00000224656,1,0,0,0,0
RNU6-246P,0,0,0,0,0
GRM6,0,0,0,1,0
ENSG00000250994,3,1,2,0,0
ENSG00000280941,0,0,0,0,0
RNU6-35P,0,1,1,0,0
PSMC1P10,0,3,0,0,1
ENSG00000273729,22,60,50,96,65
ENSG00000269275,4,1,0,1,0
ENSG00000228098,0,0,0,0,0
ENSG00000264185,0,0,0,0,0
SEMA3B-AS1,7,3,5,10,2
ENSG00000256346,0,0,0,0,0
ENSG00000272025,0,0,0,0,0
FZD2,2943,3436,3506,4050,3238
B9D2,491,440,528,581,617
KSR1P1,0,0,0,0,0
RBMY2YP,0,0,0,0,0
SSTR4,0,1,0,0,0
ENSG00000228935,0,0,0,0,0
ENSG00000278779,0,0,0,0,0
ENSG00000281079,6,4,5,13,12
MIR325,0,0,0,0,0
ENSG00000203531,0,0,0,0,0
ENSG00000266672,0,0,0,0,0
UBIAD1,3285,2732,2708,4342,3837
ENSG00000235372,0,0,0,0,0
ENSG00000255910,0,0,1,0,0
ENSG00000201026,0,0,0,0,0
SNORD115-39,0,0,0,0,0
MIR4695,0,0,0,0,0
ENSG00000274893,0,0,0,1,0
TAAR3,0,0,0,0,0
RN7SL5P,512,402,474,621,565
NOTCH2P1,0,0,0,0,0
MIRLET7A1,4,3,5,8,2
FAM170A,1,0,0,0,0
HEG1,17645,14705,19528,20198,30207
RN7SKP110,0,0,0,0,1
RN7SL799P,1,0,1,0,3
RPL7P53,0,0,0,0,0
SRGAP2C,3411,2836,3458,3643,4035
SCARA5,0,6,2,43,133
ENSG00000224414,0,0,0,0,0
SNORD54,0,0,0,0,0
BMPR1B-AS1,0,0,0,0,1
LHX2,0,0,0,0,0
MIR1224,0,0,0,0,0
ENSG00000202407,0,0,0,0,0
ENSG00000202008,0,0,0,6,0
ENSG00000223648,0,0,0,0,0
RPS4XP16,22,9,60,24,30
MIR7848,0,0,0,0,0
RNA5SP231,0,0,0,0,0
SLAMF8,10,5,12,12,21
IFNL4,0,0,0,0,0
RN7SL215P,0,0,0,0,0
ENSG00000271537,12,18,18,22,19
RNA5SP157,0,0,0,0,0
RNU6-552P,0,0,0,0,0
PRB2,1,0,0,0,0
LINC01094,97,162,116,154,137
OR9H1P,0,0,0,0,0
ENSG00000270367,0,0,0,0,0
RNU6-833P,0,0,2,0,1
ENSG00000279490,0,0,0,0,0
ZNF737,492,572,507,1036,869
RNA5SP275,0,0,0,0,0
ENSG00000273219,0,0,0,0,0
RNU1-15P,0,0,0,0,0
MAP2K4P1,11,17,1,17,13
SNORD43,0,0,0,0,0
TMSB4XP2,1,8,1,7,24
RNU6-574P,6,0,1,0,0
ENSG00000206898,1,0,0,5,1
RNU6-144P,0,0,0,0,0
SNORD30,51,38,35,67,51
ENSG00000271949,0,0,0,0,0
RPS24P18,0,0,0,0,0
ZNF680,2209,1870,1826,2970,2817
MIR4505,12,5,5,13,5
ENSG00000274131,0,0,0,0,0
ENSG00000251135,0,0,0,0,0
RNA5SP393,0,0,1,0,0
ENSG00000236251,0,0,0,0,0
MIR1228,0,0,0,0,0
MIR580,0,0,1,1,1
ENSG00000223538,0,0,0,0,0
ENSG00000279705,0,0,0,1,0
ENSG00000228360,1,0,6,2,0
EFHD2,17026,26039,15783,20868,22079
ENSG00000206705,0,0,0,0,0
ENSG00000276122,0,0,0,0,0
ENSG00000278040,1,4,6,9,6
UBQLN4P2,0,0,0,0,1
ENSG00000199840,0,0,0,0,0
RBM12B,2522,3315,3545,4124,4007
CGB3,1,0,0,1,0
RNU6-550P,0,0,0,0,0
GNAI2P1,0,1,0,0,0
ENSG00000276379,0,0,0,0,0
ENSG00000276145,0,0,0,0,0
ZNF600,1082,1301,1576,2254,1920
ENSG00000274542,0,0,0,0,0
ENSG00000234089,0,0,0,0,0
ANKRD49,1534,1566,1708,2016,2354
EFHB,28,25,35,14,18
MIR6770-2,0,0,0,0,0
ENSG00000222305,0,1,0,0,2
ZSCAN29,2490,2744,2830,3561,3580
RNU6-365P,0,0,0,0,0
ENSG00000234243,0,0,0,0,0
ENSG00000232962,0,0,0,0,0
RNA5SP92,0,1,0,1,0
MIR584,6,10,6,3,14
FAM180A,0,0,0,0,2
RN7SKP181,0,0,0,0,0
ENSG00000278239,0,0,0,0,0
RNU6-798P,1,0,0,0,0
ENSG00000276229,0,0,0,0,0
ENSG00000277721,3,2,1,8,1
ENSG00000221611,0,1,1,1,0
GDF15,96,561,381,1000,603
OTUD3,1491,1682,1472,2292,2218
RNU5A-5P,0,0,0,0,0
ENSG00000225945,16,23,24,35,26
RNU6-1101P,0,0,0,0,0
ENSG00000250207,0,0,0,0,0
ENSG00000200752,0,0,0,0,0
RNU6-453P,0,0,0,0,0
RNU6-1005P,0,1,1,5,4
ENSG00000277479,1,1,0,4,1
RNU2-64P,0,1,1,0,1
MIR8069-2,0,0,0,0,0
BEGAIN,4,8,14,14,14
MIR491,12,12,10,18,17
EFNA4,564,621,475,766,584
MIR302D,2,2,6,9,3
NDUFB9P2,20,26,36,32,31
RNU6-255P,0,0,0,0,0
RNU6-272P,0,0,0,0,0
ARHGAP42P2,0,1,0,0,1
SNORD114-23,0,0,0,0,0
NCKAP1,34702,20544,34498,31438,35019
FOXK1,11201,16502,15993,14934,18362
BUD31,4079,4572,4022,5500,5582
ENSG00000265205,15,40,21,38,15
RN7SKP20,0,0,1,1,1
MIR1291,0,3,0,0,0
ENSG00000233765,3,0,1,4,4
ENSG00000227131,0,0,0,0,0
ENSG00000200591,2,3,2,4,3
CEL,104,48,101,99,102
RN7SL346P,0,0,1,0,0
RNU6-416P,0,0,0,0,0
RNU6-1301P,1,0,1,0,1
ENSG00000235499,83,67,89,86,105
ENSG00000280537,13,18,10,36,21
MIR320D2,0,0,0,0,0
RN7SL567P,0,0,0,0,1
RNU6-971P,0,0,0,0,0
MIR4503,0,0,0,0,0
ENSG00000281471,0,0,0,0,0
TUBB1,30,32,72,85,50
POLR3GP2,0,0,0,0,0
ENSG00000201277,0,0,0,0,0
RNU6-945P,3,8,5,3,5
ENSG00000265896,0,0,0,0,0
ENSG00000225563,0,0,0,0,0
RNU6-1056P,0,0,0,0,1
RNU6-700P,0,0,0,0,0
MIPEPP2,0,0,0,0,0
ENSG00000221332,0,0,0,0,0
ENSG00000231830,5,5,3,4,9
PRCD,83,108,147,142,135
REG3G,0,0,0,0,0
ENSG00000274848,0,1,0,1,0
RNU6-175P,0,0,0,0,0
RNA5SP62,0,0,0,0,0
LINC01222,0,0,0,0,0
ENSG00000269110,0,0,0,0,0
ENSG00000252170,0,1,1,1,4
ENSG00000199466,1,13,9,8,16
RNU6-1206P,0,0,0,3,0
ENSG00000263396,0,0,0,0,0
RNU7-155P,0,0,0,0,0
SNORD114-4,0,0,0,0,0
RAB3IL1,350,138,851,222,338
RN7SL222P,0,0,0,0,0
ENSG00000276225,0,0,0,0,0
RN7SL860P,0,0,0,0,0
ENSG00000226433,0,0,0,0,0
RNU7-41P,0,0,0,0,3
EIF1,10303,13344,10304,13873,12862
FRY-AS1,0,0,0,2,0
ENSG00000207217,62,73,74,68,116
SNORD4B,0,0,0,0,0
ENSG00000250030,1,1,4,0,0
RN7SL271P,0,0,0,0,0
ENSG00000233611,0,0,0,1,0
SOX15,157,173,188,241,213
MIR548AT,1,1,0,4,3
ENSG00000202335,0,0,0,0,0
ENSG00000253615,0,0,0,0,0
MIR4760,0,0,0,0,0
PGM2,12137,8231,11841,10457,10272
VDAC2P4,0,0,0,0,0
MPPED2,0,0,0,0,0
SNORD116-19,0,0,0,0,0
ENSG00000265602,0,0,0,0,0
ENSG00000278725,0,0,0,1,0
ENSG00000201151,5,0,1,2,7
SPRY4-IT1,42,180,73,251,147
RN7SKP288,0,0,0,1,0
SDF2,4025,3677,4017,4891,4864
ENSG00000254347,0,0,0,0,0
RNA5SP301,0,3,2,0,1
ENSG00000254690,0,0,0,0,0
RNU6-865P,0,0,0,0,0
DCTN5,9022,10086,9135,11996,12297
ENSG00000250114,0,0,0,0,0
ENSG00000278413,2,2,1,0,5
ENSG00000233820,40,42,56,36,32
RPPH1-3P,0,0,0,0,0
ENSG00000263941,0,0,0,0,0
ENSG00000254050,0,0,0,0,0
ENSG00000276065,0,0,0,0,0
ENSG00000207091,0,0,0,1,0
RPL18AP16,2,1,1,1,1
C7orf73,2911,3050,3087,3275,3682
DAZ3,0,0,0,0,0
MIR4284,5,35,9,54,18
RNU6-737P,0,0,0,0,0
ENSG00000253680,0,0,0,0,0
GBX2,0,0,0,1,1
EZR,37237,39212,38577,58002,56078
ENSG00000233129,0,0,0,0,0
HNRNPDP1,0,1,0,0,0
RNU7-13P,0,2,1,0,1
PTGES3L,76,62,74,88,56
ENSG00000280301,0,0,0,0,0
IGBP1P5,0,0,0,0,0
RNA5SP430,0,0,0,0,0
HMGN2P34,0,0,0,0,0
KRTAP19-10P,0,0,0,0,0
IGHVII-53-1,0,0,0,0,0
ENSG00000224626,0,0,0,1,0
ENSG00000234191,0,0,0,0,0
RNU6-884P,2,1,0,2,1
IGHV7-56,0,0,0,0,0
RNU6-563P,0,0,0,1,0
ENSG00000279750,0,0,0,0,0
ENSG00000279691,15,26,26,20,31
RNU6-315P,1,1,0,3,2
ENSG00000199370,0,1,0,0,0
ENSG00000234921,0,0,0,0,0
CEP135,4119,3659,4245,5715,5733
RNU6-127P,0,0,0,0,0
ENSG00000200706,0,0,0,0,0
WDPCP,220,216,331,289,311
RNU1-31P,0,0,0,0,0
ENSG00000258302,24,25,38,28,32
IGHV4-59,0,0,0,0,0
ENSG00000186019,9,11,22,12,10
ENSG00000202269,0,0,0,0,0
SNORA81,0,0,0,0,0
RNU6-876P,1,1,1,0,1
RNU7-9P,0,0,0,0,0
ENSG00000238297,2,5,3,8,2
ZNF529-AS1,636,434,625,409,544
ENSG00000231227,0,0,0,0,0
ENSG00000262410,3,1,8,10,4
ENSG00000274597,0,0,0,0,0
ENSG00000255285,0,0,0,0,0
RNU6-229P,0,0,0,0,0
ENSG00000254158,0,0,0,0,0
ENSG00000252098,0,1,1,1,2
RN7SL415P,0,0,0,0,0
TCEB1P20,0,0,0,0,0
ENSG00000200547,0,0,0,1,0
RN7SL869P,0,0,0,0,0
ENSG00000274841,1,1,1,2,2
RPL30P13,0,0,0,0,1
ENSG00000254833,1,0,7,1,9
RNU6-1188P,0,1,3,4,1
MIR563,0,1,0,3,3
SNORD115-14,0,0,0,0,0
RNU6-922P,0,0,0,0,1
RN7SL62P,0,0,0,0,0
ENSG00000234761,0,0,0,0,0
ENSG00000261622,0,0,0,0,0
RNA5SP498,0,0,1,0,0
RNA5SP179,0,0,0,4,0
ENSG00000254771,1,2,3,4,2
DUXA,0,0,7,0,1
ENSG00000207020,0,0,0,0,0
ENSG00000242038,0,0,0,0,0
MARVELD3,10,1,7,3,3
C5orf56,297,356,287,429,426
SNTB1,1689,2043,3176,1680,1307
RNU6-978P,0,0,0,0,0
ZRANB2-AS2,33,23,25,40,59
RNU4-65P,0,0,0,0,0
ENSG00000199516,0,0,0,0,0
ENSG00000235981,0,0,0,0,0
AFAP1-AS1,256,6965,1198,5430,3608
RNU6-913P,0,0,0,0,0
ENSG00000274018,0,0,0,0,0
MIR8076,1,1,0,1,0
ENSG00000232350,0,0,0,0,0
ENSG00000230467,0,0,0,0,0
RN7SL361P,1,0,0,0,0
RN7SKP139,0,0,0,0,0
MMP13,1,3,1,4,7
RN7SKP144,0,0,0,0,1
RNU6-270P,0,0,0,0,0
RNU6-657P,0,0,0,0,0
ENSG00000199552,0,0,0,0,0
ENSG00000224235,0,0,0,0,0
ZNF695,416,324,344,563,515
ENSG00000201228,0,0,1,0,1
ENSG00000252798,0,0,0,0,0
RN7SL507P,0,0,0,0,1
RNU6-724P,0,0,0,0,0
MIR4498,0,1,1,3,1
ENSG00000251014,0,0,0,0,0
ENSG00000242781,0,0,0,0,0
MIR6128,0,0,0,0,0
PRDM8,1564,6213,1454,4314,3053
ENSG00000223004,0,0,0,0,0
RNA5SP431,0,0,0,0,0
ENSG00000273886,0,0,0,0,0
PHYHIP,140,93,133,62,125
ENSG00000235820,0,1,1,0,0
MIR4637,0,0,0,0,0
SPCS3,13861,17291,13027,20599,18909
ENSG00000277668,0,0,0,0,0
CSN2,0,0,0,0,0
MIR579,0,1,1,2,0
RNA5SP34,0,0,0,0,0
RN7SL334P,1,1,2,0,0
RNU6-34P,0,0,0,0,0
ENSG00000250406,0,4,0,0,0
ENSG00000227508,0,0,0,0,0
RNU4-27P,0,0,0,0,0
ENSG00000275154,0,0,0,0,0
ENSG00000201368,0,0,0,0,0
ENSG00000254251,0,0,0,0,0
RN7SKP49,0,0,1,0,0
ENSG00000274408,0,0,0,0,0
MIR4674,0,0,0,0,0
RNU1-11P,1,0,1,0,0
ERMN,0,17,1,13,13
RNA5SP230,0,0,1,0,0
SNORA33,106,89,130,152,106
SNORA7A,0,0,0,0,0
MIR4799,0,0,0,0,0
RNA5SP303,0,0,0,0,0
C12orf40,2,3,5,2,0
ZNF581,1196,1214,1400,1386,1225
RNU6-89P,0,0,0,0,0
SPDYE14P,0,0,0,0,0
MIR380,0,0,0,0,0
MIR1262,0,1,0,2,2
ENSG00000254182,0,0,0,0,0
RNU6-1200P,0,0,0,0,0
ENSG00000242145,0,0,0,0,0
RNU6-1216P,0,1,0,0,0
APEH,10078,9810,12098,10702,11832
ENSG00000280410,0,0,0,0,0
RNU6-918P,0,0,0,0,0
FCF1,5862,5080,6332,6249,7215
PRAM1,4,2,4,8,3
ENSG00000200241,0,0,1,3,3
ENSG00000199881,1,0,1,0,0
MIR4735,0,0,0,0,0
ENSG00000266549,0,0,0,0,0
RN7SL698P,0,0,1,0,0
MIR6729,0,0,0,0,0
ENSG00000223729,0,0,0,0,0
ENSG00000276473,0,0,0,0,0
RNU6-177P,1,1,4,1,0
RN7SKP4,4,3,3,6,0
MIR217,0,0,0,0,0
RNU6-886P,0,1,0,0,1
ENSG00000276873,0,0,0,0,0
ENSG00000252917,0,1,0,2,0
ENSG00000274889,0,0,0,0,0
RNU7-107P,0,0,1,0,0
ENSG00000279929,0,0,0,0,0
GAPDHP31,0,0,0,0,0
ENSG00000252621,0,0,0,0,0
ENSG00000246792,7,8,7,12,8
ENSG00000274326,0,0,0,0,0
FRG2FP,2,0,2,0,5
RNU6-381P,0,0,0,0,0
DYDC1,0,1,0,1,0
RNU6-1183P,0,0,0,0,0
MIR625,0,0,0,0,0
SIDT1,18,83,17,44,28
MIR6761,0,0,0,0,0
ATP6V1B1,52,17,66,28,43
RN7SL632P,0,1,0,0,0
RNU6-1249P,0,0,0,0,0
MIR548F1,0,0,0,0,0
WDR92,136,70,162,97,140
ENSG00000207207,0,0,0,0,0
MIR320C2,0,0,1,0,0
RNU6-199P,9,3,0,0,0
ENSG00000229903,0,0,0,0,0
MAN2B1,5773,4443,5710,6195,5698
MIR4473,0,1,1,1,1
MIR5003,0,2,2,0,0
RNU1-21P,0,0,0,0,0
RN7SKP132,0,0,0,0,0
RNU6-266P,0,0,0,0,0
SNORD13P3,1,0,0,0,0
MIR539,0,0,0,0,0
HIST1H2BK,47702,48854,51808,52942,59094
DEFB116,0,0,0,0,0
ENSG00000201788,0,0,0,0,0
RN7SL388P,2,9,8,3,1
ENSG00000222421,1,0,0,0,0
RN7SL530P,2,2,0,0,0
OR55B1P,18,15,6,10,13
RRH,17,8,9,20,9
ENSG00000263688,0,0,0,2,0
ENSG00000279459,0,0,0,4,0
ENSG00000227210,1,12,6,4,3
MIR4715,0,0,0,0,0
DUX4L31,0,0,0,0,0
ENSG00000261669,10,7,16,14,4
ENSG00000267794,0,0,0,0,0
ENSG00000226989,1,9,8,15,12
ENSG00000261519,7,5,0,3,1
OR5AP1P,0,0,0,0,0
ENSG00000227032,0,4,0,0,0
TBCC,6306,6432,5915,9296,8384
MIR4277,0,0,0,0,0
ENSG00000231295,0,0,0,0,0
ENSG00000260478,0,0,0,0,0
ENSG00000203781,0,0,0,0,0
ENSG00000238131,0,0,0,0,0
RN7SL152P,0,1,0,0,1
RNA5SP512,0,1,0,0,0
ENSG00000227634,16,33,10,35,23
TUSC8,0,0,0,0,0
ENSG00000261296,0,0,0,0,0
ENSG00000265845,4,9,5,6,12
RNA5SP39,0,0,0,0,0
ENSG00000238210,0,0,0,0,0
PPIAP3,1,1,1,1,2
ENSG00000233930,1,1,0,0,0
B3GALNT2P1,0,0,0,0,0
RNA5SP180,0,0,0,0,0
MIR1273H,0,0,0,0,0
ENSG00000278003,0,0,0,0,0
SNORD115-48,0,0,0,0,0
MIR3976,0,0,0,0,0
HAUS6P1,7,18,12,10,13
ENSG00000252050,4,4,0,0,1
MIR4684,1,1,0,1,1
RPL23AP71,1,0,1,0,0
ENSG00000267653,0,0,0,0,0
ATP5F1P2,0,0,0,0,0
MIR4688,2,0,0,1,0
ENSG00000225919,0,0,0,0,0
RNU6-625P,0,1,0,1,1
ENSG00000232140,0,0,0,0,0
RNU6-1307P,0,0,0,0,0
ENSG00000271761,0,4,0,5,1
MIR561,1,0,2,0,0
ENSG00000281889,0,0,0,0,0
MIR181C,0,0,0,0,0
RN7SKP199,0,0,0,0,0
CMTM6,14339,14579,15816,13961,19126
MIR3174,1,0,3,0,1
ENSG00000254914,0,0,0,0,0
RN7SL817P,0,0,0,0,0
RNU1-65P,0,0,0,0,0
ENSG00000232896,8,14,1,4,4
RNU6-501P,0,1,0,0,1
RNU6-344P,0,0,0,2,0
ENSG00000224815,1,0,0,0,0
ENSG00000228108,7,0,2,3,5
ENSG00000280024,0,0,0,0,0
RNU6-1329P,0,0,0,0,0
RPS2P45,1,0,4,4,11
DEFA8P,0,0,0,0,0
ENSG00000247324,11,3,11,9,2
GXYLT2,1718,1731,2743,1521,2208
MIR3617,0,0,0,11,1
ENSG00000272787,43,63,56,92,75
CT45A6,0,0,0,0,0
ENSG00000262566,0,0,0,0,0
ENSG00000233268,0,0,0,0,0
ENSG00000259675,0,0,0,0,0
ENSG00000277913,0,0,0,0,0
ENSG00000200538,0,0,0,0,0
QPRT,0,0,1,1,2
MIR6868,1,1,0,1,0
ENSG00000277965,0,0,0,0,0
