,13,16,15,17,18
ANKRD34C-AS1,0,0,0,0,0
AC002076.10,0,0,0,0,0
SFRP2,0,0,0,0,0
AC002075.4,0,0,0,0,1
ATP2C1,2943,6071,4299,5156,4252
RP11-671C19.2,1,0,0,0,0
TFPI2,825,1781,858,762,2177
LINC01029,1,0,1,0,0
CTD-2550O8.7,0,1,0,0,0
RP11-544I20.2,2,8,4,9,1
SLN,3,1,1,0,0
LUC7L2,788,1382,864,689,1248
ANKRD34C,0,0,2,0,1
PRG4,1,3,2,16,3
PRF1,0,0,0,0,1
ENSG00000281890,0,0,0,0,0
CTD-2651C21.3,1,1,0,0,0
HNRNPCP3,0,0,0,0,0
ENSG00000281208,0,0,0,0,0
ENSG00000227961,0,0,0,0,0
ENSG00000281803,0,0,0,0,0
ENSG00000229680,0,0,0,0,0
TMEM79,100,224,152,277,238
AC002511.2,0,0,0,0,0
WFS1,859,457,662,936,923
ENSG00000280578,0,0,0,0,0
ENSG00000231968,0,0,0,0,0
MARCKS,5131,5954,4685,6604,8712
RP6-65G23.3,86,159,189,195,117
B4GALNT4,112,49,40,108,209
KCNJ10,0,0,0,0,2
LRRC37A15P,10,34,17,22,19
ANKRD10-IT1,27,46,33,54,38
ENSG00000225955,0,0,0,0,0
KRT8P46,12,16,8,20,8
PSMA5,3815,5848,3944,4011,4895
RPS26P8,0,0,0,0,0
AF224669.3,0,0,0,0,0
SLC35F2,3077,5601,3570,2311,4208
LINC01268,0,1,3,1,0
CSPG5,66,173,31,166,169
RP11-544L8__B.4,0,0,0,0,0
GLMP,1192,1596,912,1343,1661
TRIP11,3000,3964,2486,4039,3356
RP11-226L15.1,0,0,0,0,0
CTB-20D2.1,0,0,0,0,0
LINC01833,16,137,92,25,34
ENSG00000237112,0,0,0,0,0
CTA-363E19.2,26,16,5,11,35
RP11-226L15.5,9,26,27,19,11
PIGM,52,226,251,126,55
LIN7A,1,4,10,32,19
RP11-60I3.4,0,0,0,0,0
RP11-89K21.2,0,0,0,0,0
RP11-536C5.2,0,0,0,0,0
HBP1,2447,2196,984,2097,3595
NDST4,0,0,0,0,0
STX17,472,1069,770,790,548
HIGD1AP16,2,0,0,0,0
TMEM101,891,848,625,1205,1638
RP11-100K18.1,0,0,0,0,0
RP11-451L19.1,0,0,0,0,0
ENSG00000225060,0,0,0,0,0
C7orf26,436,513,429,366,492
RP11-123I22.1,0,0,0,0,0
RP11-832N8.1,15,12,11,17,29
BAZ2A,10632,8191,5010,10061,11353
TESC-AS1,0,0,0,0,0
GFM2,1135,1879,1234,1705,1109
RAB39A,0,23,18,3,2
FBXO21,1092,1985,1835,2438,1695
ENSG00000281153,0,0,0,0,0
TNFRSF1B,361,413,429,171,146
U82671.8,0,0,0,0,0
FMC1,9,20,32,33,38
ENSG00000274439,0,0,0,0,0
RAN,12733,16914,13031,13905,11954
ENSG00000281718,0,0,0,0,0
ENSG00000280794,0,0,0,0,0
SCNN1B,0,0,0,0,0
AC019186.1,4,4,0,2,1
ENSG00000281704,0,0,0,0,0
RP5-966M1.5,0,0,2,0,0
COX6CP11,0,0,0,0,0
MRPS33P3,0,0,0,0,0
RP11-634H22.1,3,4,0,0,3
ENSG00000281127,0,0,0,0,0
PRR23D2,0,0,0,0,0
C7orf55-LUC7L2,0,0,0,0,0
RPF2P2,0,0,0,0,0
ACSS3,1623,771,862,1727,1166
SNORD3B-1,0,0,0,0,0
GNL3,6621,8602,5586,5209,11203
YPEL5P1,0,0,0,0,0
ENSG00000281612,0,0,0,0,0
PGAM4P2,0,0,0,0,0
LINC01344,0,0,0,0,0
SLC20A1,8266,13492,12034,8621,10251
LAMTOR1,1322,2406,1776,1993,1987
KRT18P21,0,1,0,1,0
AC084121.17,0,0,0,0,0
SETP4,0,0,0,0,0
DEFB107A,0,0,0,0,0
ENSG00000278046,0,0,0,0,0
ZCCHC6,2678,2848,1427,2523,3397
DUSP26,0,1,4,1,0
KLK10,0,0,0,0,0
UNC93A,0,0,0,0,0
DEFB105A,0,0,0,0,0
ENSG00000278699,0,0,0,0,0
ENSG00000235126,1,1,2,2,1
ENSG00000229912,0,2,4,0,0
RPL27P12,0,0,0,0,0
NKAIN1,0,9,3,0,5
RP11-338K17.10,2,19,10,19,2
ENSG00000237167,0,1,3,3,1
RP11-9N12.3,0,0,0,0,0
RP11-290O12.2,0,6,4,0,1
CTC-518B2.12,0,0,0,0,0
DEFB106A,0,0,0,0,0
C11orf94,1,4,1,6,4
RP11-9N12.2,0,0,1,0,0
RP11-88H12.2,3,3,2,7,13
ATP6V0A2,542,2010,1503,1193,866
SNIP1,779,1119,847,818,1294
MAGI1-IT1,2,4,2,3,3
SNORD3B-2,0,1,0,1,1
RP6-65G23.5,0,0,0,1,0
ILF2P1,1,0,0,1,0
LINC02012,3,5,10,6,9
RP1-292L20.2,0,0,0,0,0
DCHS2,0,1,2,0,0
RP11-416K24.1,0,0,0,0,0
RP11-50I19.2,3,2,0,3,0
RP1-292L20.3,1,6,6,3,3
EIF1P3,2,5,1,0,4
RP11-50I19.1,0,0,0,0,0
MTND4P34,0,0,0,0,0
ACAT1,2115,6160,3816,2671,3194
DEFB104A,0,0,0,0,0
WDR3,3083,5032,3510,3476,4984
MTND4LP24,0,0,0,0,0
KYNUP2,0,0,0,0,0
CTD-2057D4.2,0,0,0,0,0
MAGI1,4497,2944,2472,4897,6399
RP11-849H4.4,10,15,4,20,18
CTC-448F2.7,0,0,0,0,0
RP11-160E2.17,0,0,0,0,0
FTH1P1,2,1,1,2,1
NIPA2P2,0,0,0,0,0
GLT8D1,1755,2360,1895,2726,3043
TTC39CP1,0,0,0,0,0
LA16c-335H7.2,0,0,0,0,0
RP11-659O3.1,0,0,0,0,0
CTC-448F2.3,0,0,0,0,0
MSLNL,1,3,3,14,7
EIF3KP3,0,0,0,0,0
RP1-273G13.3,0,0,0,0,0
HNRNPA3P6,1,10,11,3,5
KISS1,950,125,522,617,409
RP11-166J5.1,0,0,0,0,0
RP1-273G13.2,1,1,1,0,0
MYLKP1,0,1,0,1,0
ANAPC15,47,130,123,91,56
VENTXP5,0,0,1,0,0
RP1-273G13.1,0,0,0,0,0
MTND3P13,0,0,0,0,0
BUD31P1,0,0,0,0,0
RP11-317N12.1,0,0,37,0,7
OR7E66P,1,1,0,0,0
GOLT1A,6,2,2,0,3
MTCO3P24,0,0,0,0,0
ENSG00000278216,0,0,0,0,0
SPAG11A,0,0,0,0,0
OR7E22P,9,47,50,4,4
MTATP6P24,0,0,0,0,0
RP1-202O8.2,0,2,3,0,1
RPSAP39,3,1,1,2,6
RP11-157D18.2,0,0,0,0,0
SNRNP40,1333,2668,2166,1780,1964
RP11-290O12.1,0,0,0,0,0
GPR22,2,2,0,1,2
RIMKLA,66,93,37,90,96
SPAG17,6,7,1,11,7
SNX3,3935,6051,3836,4368,4508
ESPN,3,10,40,47,31
U47924.27,1,0,0,0,0
RP11-753H16.5,4,2,0,0,3
RP11-144G7.2,0,0,0,0,0
PTPN13,1389,1016,985,1092,1596
C6,0,0,0,0,0
ACVR1,966,1771,926,1642,1238
AC007229.3,0,0,0,1,0
COG5,1990,3666,1626,1296,2411
HNMT,793,1715,835,803,796
ITGA5,9744,7283,5229,6858,8208
RBMS2,5883,5178,5467,7409,4834
CUL5,2038,3619,2637,2214,2476
RP11-809N8.2,0,0,0,0,0
C19orf38,0,2,0,3,0
ENSG00000232565,0,0,0,0,0
RELT,153,183,158,181,249
RP1-128O3.5,0,0,0,1,0
RP11-377G16.2,13,4,1,18,16
ENSG00000244207,0,0,0,0,0
RP11-203F10.5,0,0,0,3,0
RP11-490K7.4,1,1,0,4,4
PRDM8,2341,596,623,1687,2218
RP11-203F10.6,1,2,0,0,1
NETO2,1,0,0,4,7
RP11-715C4.1,0,0,0,0,0
PLEKHA6,806,1400,1245,1796,1264
CTD-2382H12.2,0,0,0,0,0
ENSG00000281688,0,0,0,0,0
GMEB2,588,752,529,658,874
XCR1,0,0,1,0,1
CTD-2377O17.1,0,0,0,1,0
NSA2,3033,4268,2635,3582,2374
NRBF2P2,0,0,0,0,0
PIF1,431,221,210,404,322
RP11-603B13.1,0,0,0,0,0
CTD-2382H12.1,0,0,0,0,0
HMGN2P26,0,0,0,0,0
ENSG00000263146,0,0,0,0,0
ENSG00000278776,0,0,0,0,0
RPL12,31975,34670,24611,26679,36640
RP11-983G14.2,0,0,0,0,0
FLT1P1,0,0,3,1,0
PHYKPL,263,391,377,574,260
ENSG00000280555,0,0,0,0,0
IL34,0,3,1,4,3
RP11-359H3.4,1,0,0,0,0
RP11-299M14.2,2,0,0,3,3
PKM,85281,98130,75655,87661,95499
HEXB,4291,7478,5067,7146,4019
ENSG00000281604,0,0,0,0,0
NRBP2,215,545,716,668,954
RP11-983G14.5,0,0,0,0,0
AC012370.2,0,1,0,0,0
ANO7L1,6,15,9,13,7
ENSG00000281510,0,0,0,0,0
GPR84,0,0,0,0,0
RP5-966M1.7,0,1,0,5,1
SPRED2,2315,2748,2295,2087,2729
GLUL,1594,5741,4116,4655,5261
LINC00628,2,17,15,9,5
ENSG00000277042,0,0,0,0,0
GTSF1,0,0,8,0,0
ENSG00000254405,0,0,0,0,0
CKS1BP3,0,1,0,0,0
RP11-307C12.13,0,1,0,1,0
LINC01389,5,12,9,3,7
UBE2DNL,0,0,0,0,0
OR7E55P,0,0,0,0,0
U82670.9,0,0,0,0,0
C1QL4,3,2,3,3,9
RP11-849N15.5,0,0,0,0,0
PLEKHG5,165,110,133,224,271
IPO11,1037,2493,1776,1684,1282
FOXE3,3,3,0,3,4
ENSG00000238255,0,0,0,0,0
RP11-843B15.1,0,0,0,0,0
PNMA3,0,0,0,0,0
RP11-571E6.1,0,0,0,0,0
RP11-843B15.3,0,0,0,0,0
ENSG00000161267,449,828,902,685,1028
DNAJC22,152,199,199,196,173
RP11-803B1.2,2,0,0,1,0
PBRM1,2761,6886,5369,4048,3500
RP11-359H3.1,0,0,0,2,0
RP11-348H3.2,0,1,0,1,0
DAND5,0,3,4,0,1
OXSR1,7305,9358,6803,9296,11887
RP11-849N15.4,0,3,0,2,0
BOLL,0,3,0,1,0
ZNF385A,299,376,415,244,306
ENSG00000256463,0,0,0,0,0
SPATA45,0,2,5,2,0
AC067969.2,0,0,0,0,0
CTD-2562G15.3,0,5,0,2,0
AC067969.1,0,0,0,0,0
ENSG00000094796,1,0,0,0,0
PPP1R17,0,0,0,0,0
PKP3,107,76,153,253,191
NDUFB4,1859,1671,1253,1814,2121
OR2BH1P,0,0,0,0,0
RP11-115J23.1,173,243,229,353,366
MAN2C1,455,350,373,649,781
RPL9P32,2,1,1,2,2
RPL17P17,0,0,0,0,0
MAGI1-AS1,2,0,0,0,0
RYR1,0,0,0,0,0
RP11-320P11.1,0,0,0,0,0
ENSG00000232180,0,0,0,0,0
URI1,2948,4378,2772,3198,2691
CCR1,8,100,31,9,16
NCAPG2,4963,10947,5755,5631,6379
CCR3,0,2,2,1,1
ENSG00000233566,0,0,0,0,0
ENSG00000226257,0,0,0,0,0
ENSG00000234859,0,0,0,1,0
ARFGEF3,1637,2051,1117,2743,2770
ENSG00000228990,0,0,0,0,0
RP11-394B2.1,2,1,0,5,3
FAM169A,138,399,355,534,184
ENSG00000108417,0,0,0,0,0
LSM12,259,329,269,286,442
MTSS1L,944,490,568,797,1003
CH17-351M24.1,0,0,0,0,0
ENSG00000237898,0,0,0,0,0
LINC02078,0,0,0,0,0
ENSG00000241124,0,0,0,0,0
KRT41P,0,0,0,0,0
AC067945.4,1,1,0,1,0
RANBP2,3032,6693,4448,4051,4016
ENSG00000229176,0,0,0,0,0
AKR1D1P1,0,0,0,0,0
STAT4,19,35,43,33,18
RP11-466I1.1,11,18,25,19,20
LINC01832,0,0,0,0,0
ENSG00000231928,0,0,0,0,0
HNRNPAB,3963,9205,6554,5161,3993
ENPP7,0,0,0,0,0
RP11-626G3.1,0,0,0,0,0
ENSG00000239618,0,0,0,0,0
BCO1,0,4,5,0,0
AC097523.1,1,2,0,1,1
AC007620.3,0,0,0,0,0
ENSG00000238017,0,0,0,0,0
ENSG00000240924,0,0,0,0,0
CTD-2063L20.1,1,3,14,5,7
RP11-145M9.5,4,0,0,3,0
RP11-321L2.1,0,0,0,0,0
GNB4,1566,3873,2914,2408,2794
ENSG00000232189,0,0,0,0,0
RP11-73M18.6,14,22,6,27,21
PEX16,174,149,136,250,315
RP11-894P9.1,62,46,23,65,96
LINC01154,0,0,0,0,0
ENSG00000233831,0,0,0,0,0
RP11-753H16.3,1,0,0,1,1
ENSG00000226437,0,0,0,0,0
FOXG1,0,0,0,0,1
ZNF24,2447,4589,3746,3973,3369
NEU3,470,878,759,552,606
VHLL,2,1,0,0,0
RSG1,18,27,12,39,25
PBOV1,0,0,0,0,0
FOXG1-AS1,0,0,0,0,0
RP11-296A18.6,0,1,0,2,1
FGFR1,3735,3614,3548,3656,4696
RPUSD1,191,143,190,196,352
RP11-296A18.5,1,0,0,0,0
DEFB103A,0,0,0,0,0
PBXIP1,1401,1157,927,1969,1651
RNF11,4869,5121,3366,5483,6629
FLVCR1-AS1,1,18,51,21,15
HSPE1P24,0,0,0,0,0
MT1XP1,0,0,0,6,4
RP11-348H3.5,0,0,0,0,0
DIMT1,1685,2484,1719,1826,1599
CTD-3184A7.4,46,79,68,127,151
RP11-348H3.4,0,0,0,0,0
ENSG00000275095,0,0,0,0,0
RNF166,281,247,211,316,372
LRTOMT,52,120,84,98,108
HSPD1P2,0,0,0,0,0
RP11-791G16.5,0,1,0,0,0
RP11-383B4.4,2,2,0,0,3
DEFB4A,0,0,0,0,0
NSUN6,390,567,415,563,372
C1orf127,0,0,1,0,0
ENSG00000236765,0,0,0,0,0
CBX2,424,473,525,315,750
LPAR2,66,203,163,199,270
RP11-55K13.1,3,4,5,5,1
RP1-128O3.4,0,0,0,0,0
RP11-730G20.2,5,10,11,11,10
RP11-431M3.1,0,0,5,0,0
RP11-758M4.3,0,0,0,0,0
YWHAEP5,4,3,2,7,3
DEFB108P1,0,0,0,0,0
RP11-758M4.4,0,0,9,0,5
MROH2A,0,1,0,1,1
CCDC175,0,0,0,0,0
CTD-2060C23.1,0,2,0,0,1
ZNF705B,0,0,0,0,0
AC097523.3,1,0,0,0,0
RPL10AP3,0,0,0,0,0
PI15,1,0,2,3,4
RP11-431M3.2,0,0,0,0,0
MARS2,120,521,327,269,233
ENC1,3891,7780,8071,7079,5647
AC097721.1,0,0,0,0,0
RP1-84O15.2,0,0,0,0,0
AC011997.1,0,0,0,0,0
LINC01288,0,0,0,0,0
ENSG00000262881,0,0,0,0,0
RP11-1250I15.3,1,0,0,0,0
RP11-278H7.1,1,1,0,0,0
RP11-293E1.2,0,0,0,0,0
RP11-353N14.1,1,0,0,0,2
GNG13,0,1,0,5,1
RP11-293E1.1,0,0,0,0,0
RP11-499P20.2,31,33,16,86,39
TMED3,2912,2311,1724,2113,3328
RP11-734J24.1,5,8,3,4,11
RP5-1142A6.5,0,0,0,0,0
ENSG00000279685,0,1,0,1,0
CBX8,308,390,267,323,452
ABCA9-AS1,0,0,0,0,0
KNSTRN,1636,2725,2352,2562,2178
RP11-109I13.2,0,0,0,0,0
LINC01359,1,3,4,1,5
CEP89,807,1394,1113,1305,940
RP11-730G20.1,0,0,0,2,0
JKAMP,1777,3133,2108,3783,3403
ZBTB18,1556,1665,1510,2027,2531
MIR2052HG,0,0,0,0,1
RP11-391L3.1,0,0,0,0,0
RP11-843B15.4,5,7,5,2,1
RP11-817I4.1,7,14,16,10,6
GAN,596,575,375,575,784
RP11-956A19.1,0,0,1,0,0
RP11-278H7.5,0,0,0,0,0
ABCA9,0,0,0,0,0
CHTF18,168,144,182,381,395
RP11-278H7.4,0,0,0,0,0
ENSG00000120088,0,0,0,0,0
BICD1,973,683,504,859,830
SLC2A3P2,0,0,0,1,0
PPP1R16B,0,0,0,0,0
RP11-278H7.3,0,0,0,0,0
G6PC3,1318,1746,1443,1796,2306
OR2AT2P,3,0,0,0,0
RP3-422G23.4,0,0,0,0,0
ENSG00000233650,0,0,0,0,0
CSRNP2,842,980,746,1198,947
ALKBH1,338,628,475,442,532
RP11-90B9.3,0,1,2,0,1
RP11-95I19.2,0,0,0,0,0
NPM1P50,0,0,0,0,0
RP11-382A20.1,1,0,0,0,0
RP11-95I19.1,0,0,0,0,0
MAP2K2,4587,3364,2476,4963,6340
HJURP,4620,3904,3257,3459,5718
BTBD1,3204,4087,3762,2384,4180
NPAT,1596,3081,2032,1385,1631
OR2AT4,0,0,0,0,0
ZNF518A,960,1117,659,1163,1161
ENSG00000239865,0,0,0,0,0
LINC01977,3,0,0,1,0
CTD-2537I9.12,57,68,26,83,85
KIF2A,2451,3779,2871,2923,17026
TCF4-AS1,0,0,0,0,0
FLVCR1,435,616,562,567,507
U2AF2,6206,6216,4749,6191,7582
RPL21P126,0,0,0,0,0
TMED4,2948,3401,2152,3097,4042
ZMYND19P1,1,0,0,1,0
RPL21P10,0,3,1,2,2
C1S,42,23,29,73,55
RP11-613C6.4,0,1,0,1,2
RP11-518L10.5,0,0,0,0,0
FAM117A,105,131,154,62,34
TGIF2P1,1,1,0,3,0
ADSS,1580,3853,3173,3399,2716
COL19A1,7,4,3,2,2
LINC00863,19,49,73,74,45
HGD,1,3,1,3,6
RFWD3,2305,5257,3922,2805,3366
RP11-843B15.2,0,0,0,0,0
RP11-817I4.2,5,8,3,5,2
RP11-1023L17.2,0,0,0,0,0
NUTM2D,19,27,22,39,21
RP11-1023L17.1,24,41,31,47,34
AC005517.3,14,7,1,12,15
CDRT4,17,6,10,23,21
ZNF853,0,0,0,1,0
STMN3,339,328,413,160,202
RP3-422G23.3,0,0,0,0,0
TXNL1,1358,3026,2232,2632,1702
RP11-160E2.19,0,0,0,0,0
NPM1P25,0,2,1,1,0
RP11-382A20.5,0,0,0,0,0
AC007952.5,1,0,0,6,1
RP11-382A20.7,2,0,0,0,1
RP11-460B17.1,0,0,1,1,2
CTD-3012A18.1,53,12,6,39,83
TVP23C,53,87,58,66,48
RP11-72I2.1,0,0,0,0,1
RP11-460B17.3,0,0,1,1,5
HOMER2,295,383,366,634,328
HIPK4,3,1,1,2,3
LACE1,229,499,329,440,328
RP11-460B17.2,22,5,7,23,30
BLNK,0,0,0,0,0
CTD-2537I9.13,2,4,2,3,4
C1orf100,3,5,2,0,2
GOLIM4,2526,2590,1935,3126,3105
ZNF316,526,700,427,452,694
CREG1,1191,2694,1833,1428,1170
CDKL4,0,0,0,0,1
ZBTB45,215,180,148,251,372
C19orf47,166,412,388,297,279
RP11-321L2.2,0,0,0,0,0
PCK1,0,0,0,0,0
OR2AT1P,0,0,0,0,0
ENSG00000230660,0,0,0,0,0
CTD-2562J17.2,0,0,0,0,0
RP11-160E2.6,2,1,0,0,1
ABCA8,10,0,0,3,1
ATM,2704,3737,3529,2992,3215
CSF1R,28,95,78,61,21
NASP,3755,7229,5875,5369,4950
SLCO2B1,1,2,0,0,0
RP3-455J7.3,0,0,0,0,0
RP11-701B16.2,0,0,0,0,0
L3HYPDH,199,892,463,953,391
KRT38,0,0,0,0,0
RP1-128O3.6,0,1,0,0,1
RP11-72I2.2,0,0,0,0,0
NUMA1,6112,4705,3773,6472,6601
RP3-466I7.1,0,0,0,0,0
TCF4,0,21,331,25,3
RPL31P60,0,0,0,0,0
TEDDM1,1,0,0,0,2
RP11-383D22.1,0,0,0,0,0
RP11-791G16.4,2,0,1,2,3
RP5-1027O15.1,2,0,0,4,8
CKAP2,5881,9839,8157,5577,6394
ENSG00000227639,0,0,0,0,0
RTP4,3,5,12,18,11
RP11-966I7.3,0,0,0,0,0
LINC00575,0,0,0,0,0
RP11-966I7.4,0,0,0,0,0
RP11-966I7.2,0,0,0,0,0
WDR7,176,530,416,550,254
RP11-789F5.1,0,0,0,0,0
CTC-548H10.2,0,0,0,0,0
LINC01551,0,0,0,0,0
RP11-560F18.1,2,0,0,0,0
LINC02070,0,0,0,0,0
GPR135,66,116,98,216,131
CTXN3,0,0,0,0,0
LINC01535,0,0,0,0,0
LINC02041,0,11,7,6,4
RP11-43A1.1,0,0,0,0,0
CERNA1,5,4,4,8,3
UQCRC2P1,0,0,0,0,0
RP11-1325J9.1,0,0,0,0,0
SDK2,0,2,2,0,0
CTD-2184D3.6,0,0,0,0,0
FAM103A1,151,145,125,123,115
CFL1P6,0,0,0,0,0
CTD-2184D3.7,0,2,0,0,0
CTD-2024P10.2,2,5,6,2,0
RP3-455J7.4,0,0,0,0,0
RP11-613C6.2,0,0,0,1,0
C11orf16,1,1,6,1,1
RCSD1,800,800,750,1370,852
RPL37P15,0,0,0,0,0
CCR2,10,9,8,14,2
C16orf70,317,666,486,553,571
GNB5,283,817,759,647,650
RP11-57B24.2,0,0,0,0,0
RP11-255A11.4,0,1,0,0,0
AC097721.2,2,0,1,3,2
RP11-57B24.1,4,8,14,0,7
PLD3,4507,2106,1658,4395,6528
SLC35B1,978,2191,1450,1460,1444
SCD5,1467,1476,956,1044,2309
RP11-382A20.6,0,0,0,0,0
AC114763.1,0,0,0,0,0
ENSG00000280504,0,0,0,0,0
C15orf40,293,311,419,316,376
LRRC70,1,0,0,4,0
RP11-30H9.1,0,0,1,0,0
CTD-2384A14.1,0,1,9,0,27
ENSG00000229100,0,0,0,0,0
RPL7P1,4,6,3,1,2
ENSG00000231592,0,0,0,0,0
ENSG00000235015,0,0,0,0,0
AC002511.3,0,0,0,0,0
COL4A4,47,296,237,1043,168
RP11-161H23.8,0,1,0,0,0
RP11-148E17.1,0,2,2,0,16
CTD-2384A14.2,0,0,0,0,0
VGLL3,213,626,337,1533,1332
AKIP1,562,953,714,773,976
RPL9P2,2,0,0,3,1
PPP2R2C,31,176,12,121,5
HNRNPRP2,0,0,0,0,0
RP11-385D13.3,5,1,5,7,3
SPATS2,1724,1474,673,1537,1441
TVP23C-CDRT4,0,0,0,0,0
RPL7AP58,0,0,0,0,0
PCNX1,3475,4403,2842,5523,4917
ENSG00000104970,29,1,1,3,5
CTD-3138F19.1,0,0,0,0,0
NDUFV3,507,1333,923,645,702
KRT43P,0,0,0,0,0
LINC01616,0,0,0,0,0
RP11-90B9.2,2,0,0,3,0
RP11-717D12.1,2,0,0,0,0
RP11-449L23.2,0,0,0,0,0
RP11-571E6.3,0,0,0,0,0
RP11-277J6.2,0,0,0,0,0
SMARCC1,3455,7339,5745,4874,5026
FOXD2-AS1,34,68,54,82,123
LSP1P2,0,0,0,0,1
ENSG00000231690,0,0,1,0,0
ENSG00000229214,0,0,1,6,4
PNMA6A,0,0,0,0,0
ASH1L-AS1,5,21,17,23,18
RP3-461F17.1,0,0,0,0,0
ZRANB2-AS1,0,3,0,1,0
ENSG00000236173,0,0,0,0,0
LMNB2,5484,6993,5601,7201,7642
U47924.29,0,0,0,0,0
ASH1L-IT1,0,0,0,0,0
RP11-571E6.4,0,0,0,0,0
RP11-302L19.1,0,0,0,0,0
POU5F1P4,0,0,0,0,0
EIF4H,10135,14547,10504,10814,12393
MARCKSL1P2,1,0,0,0,0
ZNF157,0,0,0,0,0
RP11-321L2.3,0,0,0,0,0
ZRANB2,1408,3196,2732,1727,2030
RP11-302L19.3,0,0,0,0,0
RP11-390P2.4,35,37,17,47,61
LPCAT3,334,430,327,455,287
ASH1L,3327,5117,3434,3994,4148
RP1-223H12.5,0,0,0,0,0
RP11-803B1.3,0,0,0,0,0
LINC02210,269,402,228,539,301
RP11-43P8.2,0,0,0,0,0
RP11-627J17.1,0,0,0,0,0
FOXD2,16,40,15,18,22
CRTAP,9947,13666,8772,11802,13833
NHSL1,160,184,146,164,153
RGSL1,0,0,0,0,0
BCCIP,2067,3760,2825,2358,2815
C2orf16,0,39,19,12,0
ALG1L6P,8,15,15,26,12
FTSJ1,1147,2593,1704,1833,2173
TIMM13,515,526,378,571,667
FAM86DP,221,654,540,415,339
PLK5,1,0,0,3,1
RALGDS,1600,1536,1009,2446,2741
KRT32,0,0,0,0,2
TMEM106C,1510,2809,2294,1864,1592
RP11-562L8.1,0,0,0,0,2
RP11-349F21.2,1,1,0,0,0
WDR7-OT1,0,0,0,0,0
ENSG00000186868,91,117,83,83,294
CORO1B,1819,1262,1173,1766,2575
TMPRSS9,14,11,4,53,23
B3GNT9,188,234,134,177,268
SLC7A2,1091,1890,1079,3986,3426
ERVH48-1,0,1,1,2,0
CTD-2562G15.2,0,0,0,0,0
AC007389.3,0,0,0,0,0
RP11-340F16.2,3,0,0,0,0
RP11-817O13.9,4,2,1,3,3
AC074391.1,2,4,6,0,4
MYO5C,579,554,1674,1988,990
FBXO42,598,1224,834,760,607
NEIL1,86,69,78,195,264
HEBP2,1449,1859,1288,1874,2687
RP11-418H16.1,5,2,3,0,0
KRT18P33,0,0,0,0,0
RP11-214K3.24,0,1,3,1,0
SCHIP1,21,14,15,29,33
AC007389.1,0,1,1,1,1
AC007389.2,0,0,0,0,0
AC012370.3,0,0,0,0,0
RP11-395P16.1,0,0,0,0,0
SLC12A6,1255,1119,872,3051,2428
RP11-161H23.10,1,2,2,1,2
ZNF12,261,756,484,425,301
TMPOP2,1,4,5,0,0
ADIPOR2,4875,5248,4190,5386,4827
ENSG00000280525,0,0,0,0,0
CREB3L3,64,12,2,299,23
DNAH10,10,8,9,26,18
RP4-666O22.3,0,0,0,0,0
ENSG00000281308,0,0,0,0,0
SST,0,0,0,0,0
RPL21P24,0,0,0,0,0
LINC00926,4,26,21,43,42
ENSG00000223919,0,0,0,0,0
RP11-467I20.4,0,0,0,0,0
NPM1P49,0,0,0,0,0
RP11-100N21.1,0,4,0,1,1
CRIP1P2,0,0,0,0,0
ENSG00000274846,0,0,0,0,0
GREM2,6,11,20,10,18
LINC01413,0,0,0,0,0
ENSG00000280463,0,0,0,0,0
ATP6V0E1P4,0,0,0,0,0
SNX18P7,0,0,9,1,0
ENSG00000280621,0,0,0,0,0
NDUFB10P1,0,0,0,0,0
ENSG00000281916,0,0,0,0,0
CYP4F26P,1,1,0,0,0
RP11-467I20.2,0,0,0,0,0
AC073343.13,0,0,4,2,0
CNGA1,24,144,69,230,42
RP11-304F15.7,1,0,0,0,0
RP11-467I20.6,0,0,0,0,0
RPS4XP14,1,1,0,0,1
AP001412.1,1,0,0,0,1
ENSG00000280716,0,0,0,0,0
RP11-288K12.1,0,1,0,0,0
RP11-390P2.2,0,0,0,0,0
AP001432.14,9,8,5,8,8
RP11-611L7.2,1,7,5,2,1
RP11-24F11.2,152,426,312,314,96
CBX4,671,417,405,413,708
CCR5,1,5,2,1,0
ENSG00000281830,0,0,0,0,0
PHBP19,0,0,0,2,0
DSCR3,1760,3975,2804,1738,2761
KAT7,1800,2934,2347,2073,2679
TFCP2,754,995,817,968,815
RP11-564C24.1,4,1,4,1,3
RP5-1163L11.2,0,0,0,0,0
IQCJ-SCHIP1-AS1,5,2,0,0,0
PTTG4P,0,1,0,0,0
RP3-461F17.2,0,0,0,1,0
GTF3AP2,0,0,0,0,0
DHX32,2316,2539,1825,2956,2795
ENSG00000268439,4,8,6,4,3
ENSG00000206481,0,0,0,0,0
RP11-353N14.3,0,0,0,0,0
ICAM5,169,48,49,157,412
ENSG00000233627,0,0,0,0,0
RP3-366N23.4,0,3,0,1,0
EPPK1,1,1,4,5,1
KLK11,0,0,0,0,0
TTLL2,0,4,0,1,1
ENSG00000204344,334,362,220,676,514
LINC01979,2,0,1,2,1
TRAM2-AS1,165,528,290,321,208
LINC01978,0,0,2,0,0
RP11-394B2.7,1,1,0,0,1
RP11-394B2.3,0,0,0,0,0
RP11-349F21.4,0,0,0,0,0
RP11-394B2.5,5,24,9,4,10
RP11-349F21.5,0,0,0,0,1
RP11-394B2.6,2,2,1,0,4
RP11-349F21.3,0,0,0,0,0
RP11-424M24.3,3,6,4,0,3
